stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3860,3860,Union & Nichols,STATE HWY 259 & STATE HWY 31,43.18186,-77.804319,,,,,,0
3862,3862,Union & Ontario,UNION ST N & ONTARIO ST,43.163228,-77.592473,,,,,,0
3863,3863,Union & Ontario,UNION ST N & ONTARIO ST,43.163052,-77.592386,,,,,,0
3864,3864,Union & Slayton,STATE HWY 259 & SLAYTON AVE,43.19083,-77.800641,,,,,,0
3865,3865,Union & Slayton,STATE HWY 259 & SLAYTON AVE,43.190928,-77.80084,,,,,,0
3866,3866,Union & Trinidad,UNION ST N & TRINIDAD ST,43.166536,-77.590534,,,,,,0
3867,3867,Union & Wangman,UNION ST N & WANGMAN ST,43.166769,-77.59015,,,,,,0
3869,3869,University & 1357 University,UNIVERSITY AVE & EAST BLVD,43.150149,-77.566233,,,,,,0
3870,3870,University & 505 University,,43.157054,-77.588922,,,,,,0
3872,3872,University & Alexander,UNIVERSITY AVE & ALEXANDER ST,43.158307,-77.592593,,,,,,0
3873,3873,University & Alexander,UNIVERSITY AVE & ALEXANDER ST,43.158251,-77.592907,,,,,,0
3874,3874,University & Atlantic,UNIVERSITY AVE & ATLANTIC AVE,43.155795,-77.584352,,,,,,0
3875,3875,University & Culver,UNIVERSITY AVE & OLIVER ST,43.151712,-77.571395,,,,,,0
3876,3876,University & Culver,UNIVERSITY AVE & CULVER RD,43.151816,-77.571049,,,,,,0
3877,3877,University & Culver,UNIVERSITY AVE & CULVER RD,43.151389,-77.569764,,,,,,0
3878,3878,University & East Blvd,UNIVERSITY AVE & EAST BLVD,43.1507,-77.567988,,,,,,0
3880,3880,University & Gleason Works,UNIVERSITY AVE & UNNAMED ST,43.153248,-77.576415,,,,,,0
3881,3881,University & Gleason Works,UNIVERSITY AVE & GRANGER PL,43.153439,-77.576528,,,,,,0
3882,3882,University & Goodman,UNIVERSITY AVE & GOODMAN ST N,43.156611,-77.587038,,,,,,0
3883,3883,University & Goodman,UNIVERSITY AVE & GOODMAN ST N,43.156259,-77.586332,,,,,,0
3887,3887,University & Merriman,UNIVERSITY AVE & MERRIMAN ST,43.155133,-77.582551,,,,,,0
3888,3888,University & Oliver,UNIVERSITY AVE & OLIVER ST,43.152061,-77.572544,,,,,,0
3889,3889,University & Oliver,UNIVERSITY AVE & OLIVER ST,43.152241,-77.5726,,,,,,0
3890,3890,University & Portsmouth,UNIVERSITY AVE & PORTSMOUTH TER,43.154524,-77.58062,,,,,,0
3891,3891,University & Portsmouth,UNIVERSITY AVE & PORTSMOUTH TER,43.154688,-77.580709,,,,,,0
3892,3892,University & Prince,UNIVERSITY AVE & PRINCE ST,43.157633,-77.590413,,,,,,0
3893,3893,University & Prince,UNIVERSITY AVE & PRINCE ST,43.157592,-77.590753,,,,,,0
3895,3895,University & Rundel,UNIVERSITY AVE & RUNDEL PARK,43.155729,-77.584554,,,,,,0
3898,3898,University & Strathallan,UNIVERSITY AVE & STRATHALLAN PARK,43.156816,-77.588203,,,,,,0
3899,3899,University & Union,UNIVERSITY AVE & N UNION ST,43.158826,-77.594328,,,,,,0
3900,3900,University & Union,UNIVERSITY AVE & N UNION ST,43.158916,-77.595112,,,,,,0
3910,3910,Walmart Hudson,WALMART HUDSON CIR & NEWCASTLE RD,43.193816,-77.59764,,,,,,0
3911,3911,Waring & Ashwood,WARING RD & ASHWOOD DR,43.184262,-77.56654,,,,,,0
3912,3912,Waring & Blakeslee,WARING RD & BLAKESLEE ST,43.187218,-77.570496,,,,,,0
3913,3913,Waring & Fieldwood,WARING RD & FIELDWOOD DR,43.183599,-77.565679,,,,,,0
3914,3914,Waring & Lyceum,WARING RD & LYCEUM ST,43.185399,-77.568009,,,,,,0
3920,3920,Washington & Despatch,STATE HWY 153 & DESPATCH DR,43.116588,-77.488429,,,,,,0
3925,3925,Washington & Linden,STATE HWY 153 & COUNTY HWY 15,43.118691,-77.486609,,,,,,0
3928,3928,Webster & Bay,,43.170874,-77.570088,,,,,,0
3929,3929,Webster & Bay,RAMP & WEBSTER AVE,43.170875,-77.569919,,,,,,0
3931,3931,Webster & Bock,WEBSTER AVE & BOCK ST,43.170153,-77.571513,,,,,,0
3932,3932,Webster & Copeland,WEBSTER AVE & COPELAND ST,43.168087,-77.575074,,,,,,0
3933,3933,Webster & Diamond,WEBSTER AVE & DIAMOND PL,43.167105,-77.576817,,,,,,0
3934,3934,Webster & Diamond,WEBSTER AVE & DIAMOND PL,43.166898,-77.576766,,,,,,0
3937,3937,Webster & Garson,,43.164076,-77.582015,,,,,,0
3938,3938,Webster & Grand,WEBSTER AVE & GRAND AVE,43.164394,-77.581249,,,,,,0
3939,3939,Webster & Lamont,WEBSTER AVE & LAMONT PL,43.166618,-77.577659,,,,,,0
3940,3940,Webster & Parsells,WEBSTER AVE & PARSELLS AVE,43.165444,-77.57939,,,,,,0
3941,3941,Webster & Ripley,,43.165348,-77.579803,,,,,,0
3942,3942,Webster & Rosewood,WEBSTER AVE & ROSEWOOD TER,43.167773,-77.575288,,,,,,0
3943,3943,Webster & Stunz,WEBSTER AVE & STUNZ ST,43.169113,-77.572949,,,,,,0
3944,3944,Webster & Stunz,WEBSTER AVE & STUNZ ST,43.169259,-77.573016,,,,,,0
3946,3946,Webster Square & Blossoms,WEBSTER SQUARE & RIDGE RD,43.209981,-77.462521,,,,,,0
3947,3947,Wegmans Distribution Center,,43.13135,-77.677645,,,,,,0
3949,3949,Wegmans Penfield Park & Ride,,43.130556,-77.444722,,,,,,0
3957,3957,West & 745 West,,43.149846,-77.658818,,,,,,0
3958,3958,West & 90 West  Village Apts,STATE RTE 943B & WELLINGTON WOODS DR S,43.220159,-77.94174,,,,,,0
3959,3959,West & 91 West Presidents Village,STATE RTE 943B & WELLINGTON WOODS DR S,43.219999,-77.941492,,,,,,0
3960,3960,West & Algonquin,STATE HWY 33 & ALGONQUIN TER,43.150061,-77.63839,,,,,,0
3965,3965,West & Chili,STATE HWY 33 & YORK ST,43.14995,-77.637664,,,,,,0
3968,3968,West & Depew,WEST AVE & DEPEW ST,43.149907,-77.653558,,,,,,0
3969,3969,West & Depew,WEST AVE & DEPEW ST,43.150041,-77.653396,,,,,,0
3972,3972,West & Gardiner,STATE HWY 33 & GARDINER AVE,43.149898,-77.651328,,,,,,0
3973,3973,West & Gardiner,STATE HWY 33 & GARDINER AVE,43.150061,-77.650825,,,,,,0
3974,3974,West & Hamlin Parma T L,STATE HWY 18 & COUNTY HWY 228,43.285666,-77.833566,,,,,,0
3975,3975,West & Hancock,STATE HWY 33 & HANCOCK ST,43.150031,-77.642492,,,,,,0
3976,3976,West & Hancock,STATE HWY 33 & HANCOCK ST,43.149928,-77.642824,,,,,,0
3977,3977,West & Hobart,STATE HWY 33 & HOBART ST,43.149922,-77.648843,,,,,,0
3978,3978,West & Hobart,STATE HWY 33 & HOBART ST,43.150031,-77.648716,,,,,,0
3981,3981,West & Idlewood,STATE RTE 943B & IDLEWOOD DR,43.219946,-77.950201,,,,,,0
3982,3982,West & Idlewood,STATE RTE 943B & IDLEWOOD DR,43.220099,-77.950041,,,,,,0
3985,3985,West & Lincoln,,43.14983,-77.656742,,,,,,0
3986,3986,West & Lincoln,WEST AVE & LINCOLN AVE,43.150029,-77.655321,,,,,,0
3989,3989,West & Redman,STATE RTE 943B & COUNTY HWY 236,43.220056,-77.966766,,,,,,0
3992,3992,West & Thorndale,STATE HWY 33 & THORNDALE TER,43.150048,-77.646119,,,,,,0
3993,3993,West & Thorndale,STATE HWY 33 & THORNDALE TER,43.14994,-77.646589,,,,,,0
3994,3994,West & Willowbrooke,STATE RTE 943B & WILLOWBROOKE DR,43.219942,-77.954555,,,,,,0
3995,3995,West & Willowbrooke,STATE RTE 943B & WILLOWBROOKE DR,43.220103,-77.954371,,,,,,0
3997,3997,W Henrietta & 3093 W Henrietta,STATE HWY 15 & FURLONG RD,43.091212,-77.634754,,,,,,0
4005,4005,W Henrietta & Arc of Monroe,STATE HWY 15 & W HENRIETTA RD,43.098179,-77.631045,,,,,,0
4008,4008,W Henrietta & Brighton Henrietta TL,STATE HWY 15 & COUNTY HWY 85,43.094319,-77.633089,,,,,,0
4009,4009,W Henrietta & Brighton Henrietta TL,STATE HWY 15 & COUNTY HWY 85,43.093749,-77.633128,,,,,,0
4012,4012,W Henrietta & Centre,STATE HWY 15 & CENTRE DR,43.095651,-77.632362,,,,,,0
4014,4014,W Henrietta & Commerce,STATE HWY 15 & COMMERCE DR,43.081187,-77.640183,,,,,,0
4016,4016,W Henrietta & Crittenden,STATE HWY 15 & COUNTY HWY 83,43.104045,-77.627731,,,,,,0
4017,4017,W Henrietta & Doncaster,STATE HWY 15 & DONCASTER RD,43.109028,-77.625536,,,,,,0
4018,4018,W Henrietta & Dorschel Toyota,,43.086578,-77.637252,,,,,,0
4020,4020,W Henrietta & Northern  Firehall,STATE HWY 15 & NORTHERN DR,43.097814,-77.63098,,,,,,0
4022,4022,W Henrietta & Cycle Stop,W HENRIETTA RD & STATE HWY 15,43.099149,-77.630306,,,,,,0
4023,4023,W Henrietta & Jefferson,STATE HWY 15 & RAMP,43.086439,-77.637003,,,,,,0
4024,4024,W Henrietta & Jefferson,STATE HWY 15 & RAMP,43.088947,-77.636022,,,,,,0
4026,4026,W Henrietta & MCC Applied Tech,W HENRIETTA RD & STATE HWY 15,43.102556,-77.628806,,,,,,0
4030,4030,W Henrietta & Summit Point,STATE HWY 15 & SUMMIT POINT DR,43.055035,-77.653913,,,,,,0
4031,4031,W Henrietta & Sunnyside,STATE HWY 15 & SUNNYSIDE DR,43.108826,-77.625387,,,,,,0
4032,4032,Westfall & 62 Westfall,WESTFALL RD & SUNNYSIDE DR,43.114495,-77.620684,,,,,,0
4037,4037,Westfall & E Henrietta,WESTFALL RD & STATE HWY 15A,43.11457,-77.617238,,,,,,0
4053,4053,Westmar Plz & 2147 Westmar Plz,MARWAY PLZ & MIDLAND DR,43.145342,-77.707227,,,,,,0
4054,4054,Westmar Plz & Burger King,Pixley Rd & Buffalo Rd,43.146548,-77.708529,,,,,,0
4055,4055,Westmar Plz & Dollar King,,43.146818,-77.706824,,,,,,0
4083,4083,White Pine & Balsam,,43.111258,-77.444906,,,,,,0
4084,4084,White Pine & Locust,,43.111105,-77.443943,,,,,,0
4085,4085,White Pine & Whitney,,43.108619,-77.448047,,,,,,0
4086,4086,White Spruce & 211 White Spruce,WHITE SPRUCE BLVD,43.104144,-77.618606,,,,,,0
4087,4087,White Spruce & 300 White Spruce,WHITE SPRUCE BLVD & COUNTY HWY 17,43.104029,-77.618735,,,,,,0
4094,4094,Whitney & Main,COUNTY HWY 17 & STATE HWY 250,43.108305,-77.441972,,,,,,0
4095,4095,Whitney & Elm,,43.108341,-77.446714,,,,,,0
4100,4100,Wiltsie & John,WILTSIE DR & JOHN ST,43.083198,-77.659246,,,,,,0
4101,4101,Winton & 139 Winton,WINTON RD S & HILLSIDE AVE,43.141875,-77.557365,,,,,,0
4102,4102,Winton & 180 Winton,WINTON RD S & HILLSIDE AVE,43.14182,-77.557193,,,,,,0
4103,4103,Winton & 1840 Winton,WINTON RD S & RAMP,43.109567,-77.574687,,,,,,0
4104,4104,Winton & 1840 Winton,WINTON RD S & RAMP,43.109974,-77.574795,,,,,,0
4110,4110,Winton & Ashbourne,WINTON RD S & ASHBOURNE RD,43.131318,-77.562949,,,,,,0
4111,4111,Winton & Atlantic,,43.157166,-77.549037,,,,,,0
4113,4113,Winton & Balsam,WINTON RD N & BALSAM ST,43.151238,-77.552237,,,,,,0
4114,4114,Winton & Beckwith,WINTON RD S & BECKWITH TER,43.140961,-77.557843,,,,,,0
4116,4116,Winton & Brentwood,WINTON RD N & BRENTWOOD ST,43.147933,-77.553873,,,,,,0
4122,4122,Winton & Colonial,WINTON RD N & COLONIAL RD,43.165211,-77.544746,,,,,,0
4124,4124,Winton & Dalkeith,WINTON RD N & DALKEITH RD,43.164397,-77.545186,,,,,,0
4125,4125,Winton & Danbury N,WINTON RD S & DANBURY CIR N,43.119639,-77.569484,,,,,,0
4126,4126,Winton & Danbury S,WINTON RD S & DANBURY CIR S,43.118629,-77.57002,,,,,,0
4127,4127,Winton & East,WINTON RD N & UNIVERSITY AVE,43.145984,-77.555213,,,,,,0
4128,4128,Winton & Elmcroft,WINTON RD N & ELMCROFT RD,43.160604,-77.547161,,,,,,0
4129,4129,Winton & Elmwood,WINTON RD S & COUNTY HWY 87,43.126767,-77.565595,,,,,,0
4131,4131,Winton & Fernboro,WINTON RD S & FERNBORO RD,43.129612,-77.563905,,,,,,0
4132,4132,Winton & Fernboro,WINTON RD S & FERNBORO RD,43.129785,-77.563977,,,,,,0
4134,4134,Winton & Greenwich,WINTON RD S & GREENWICH LN,43.124937,-77.566646,,,,,,0
4135,4135,Winton & Greenwich,WINTON RD S & GREENWICH LN,43.125034,-77.566326,,,,,,0
4136,4136,Winton & Halstead,WINTON RD N & HALSTEAD ST,43.147609,-77.554233,,,,,,0
4137,4137,Winton & Highland,WINTON RD S & HIGHLAND AVE,43.13667,-77.55995,,,,,,0
4138,4138,Winton & Highland,WINTON RD S & HIGHLAND AVE,43.137047,-77.559989,,,,,,0
4140,4140,Winton & Hillside,WINTON RD S & HILLSIDE AVE,43.142998,-77.556549,,,,,,0
4141,4141,Winton & Hillside,WINTON RD S & HILLSIDE AVE,43.143233,-77.556636,,,,,,0
4142,4142,Winton & Hollyvale,WINTON RD S & HOLLYVALE DR,43.118472,-77.570008,,,,,,0
4143,4143,Winton & Humboldt,WINTON RD N & HUMBOLDT ST,43.152858,-77.551363,,,,,,0
4144,4144,Winton & Imperial,WINTON RD S & IMPERIAL DR,43.131446,-77.563022,,,,,,0
4146,4146,Winton & Main,WINTON RD N & MAIN ST E,43.159243,-77.547906,,,,,,0
4147,4147,Winton & Merchants,WINTON RD N & MERCHANTS RD,43.159752,-77.547649,,,,,,0
4148,4148,Winton & Merwin,WINTON RD N & MERWIN AVE,43.162753,-77.546069,,,,,,0
4149,4149,Winton & Monroe,WINTON RD S & COUNTY HWY 87,43.126752,-77.56545,,,,,,0
4150,4150,Winton & Monroe,WINTON RD S & CHELMSFORD RD,43.127425,-77.565207,,,,,,0
4152,4152,Winton & Newton,WINTON RD S & NEWTON DR,43.122611,-77.567893,,,,,,0
4153,4153,Winton & Newton,WINTON RD S & NEWTON DR,43.122131,-77.568001,,,,,,0
4154,4154,Winton & Nunda,WINTON RD S & NUNDA BLVD,43.139943,-77.558429,,,,,,0
4155,4155,Winton & Nunda,WINTON RD S & NUNDA BLVD,43.139676,-77.55835,,,,,,0
4157,4157,Winton & Royleston,WINTON RD N & ROYLESTON RD,43.161714,-77.546619,,,,,,0
4158,4158,Winton & San Gabriel,WINTON RD S & SAN GABRIEL DR,43.138047,-77.559436,,,,,,0
4159,4159,Winton & San Gabriel,WINTON RD S & SAN GABRIEL DR,43.137736,-77.559429,,,,,,0
4160,4160,Winton & Thurlow,WINTON RD N & THURLOW AVE,43.173995,-77.539828,,,,,,0
4162,4162,Winton & University,WINTON RD N & UNIVERSITY AVE,43.1459,-77.554956,,,,,,0
4165,4165,Winton & Westfall,WINTON RD S & COUNTY HWY 239,43.115827,-77.571362,,,,,,0
4166,4166,Winton & Westfall,WINTON RD S & COUNTY HWY 239,43.11618,-77.571399,,,,,,0
4173,4173,Woodbine & Congress,WOODBINE AVE & CONGRESS AVE,43.129031,-77.64511,,,,,,0
4174,4174,Woodbine & Congress,WOODBINE AVE & CONGRESS AVE,43.129233,-77.645238,,,,,,0
4175,4175,Woodbine & Genesee Pk,WOODBINE AVE & GENESEE PARK BLVD,43.126493,-77.645183,,,,,,0
4177,4177,Woodbury & Chestnut,,43.1532,-77.603047,,,,,,0
4178,4178,Woodman & Clifford,WOODMAN PARK & CLIFFORD AVE,43.176621,-77.560297,,,,,,0
4179,4179,Woodman & Culver,WOODMAN PARK & FERNWOOD PARK,43.179386,-77.560462,,,,,,0
4181,4181,Wren & Driving Park,WREN ST & DRIVING PARK AVE,43.180506,-77.646968,,,,,,0
4182,4182,Wren & Driving Park,,43.180631,-77.64676,,,,,,0
4183,4183,Wren & Lexington,WREN ST & DRIVING PARK AVE,43.179799,-77.646833,,,,,,0
4184,4184,Wyand Cres & Merchants,WYAND CRES & MERCHANTS RD,43.164249,-77.555254,,,,,,0
4185,4185,Xerox Webster & Building 208,XEROX DR,43.224763,-77.41312,,,,,,0
4186,4186,Xerox Webster & Building 200,CARACUS DR,43.230293,-77.412166,,,,,,0
4187,4187,Xerox Webster & Building 208,XEROX DR,43.224759,-77.411047,,,,,,0
4188,4188,Seneca Park Zoo,SENECA PARK & WYAND CRES,43.205048,-77.624264,,,,,,0
4189,4189,Zoo Road & St Paul,SENECA PARK & SAINT PAUL ST,43.197093,-77.617955,,,,,,0
4191,4191,Highlands of Brighton,,43.113072,-77.593928,,,,,,0
4198,4198,Shorewinds Nursing Home,MERIDEN ST & CLIO ST,43.261628,-77.615647,,,,,,0
4201,4201,Genesee & Brooks,,43.130817,-77.636044,,,,,,0
4202,4202,Wilson Commencement HS,WILSON COMM HS CIR,43.14038,-77.636673,,,,,,0
4203,4203,Design Center,WINTON PLACE DESIGN CTR & CHESTNUT ST,43.095811,-77.580638,,,,,,0
4204,4204,Pittsford Mendon High School,UNNAMED ST,43.061096,-77.519015,,,,,,0
4205,4205,Pittsford Sutherland High School,,43.089231,-77.522707,,,,,,0
4206,4206,East High Main Loop,,43.15935,-77.56398,,,,,,0
4207,4207,Knollbrook & Browncroft,KNOLLBROOK RD,43.157394,-77.537366,,,,,,0
4208,4208,Landing Heights,,43.159722,-77.534167,,,,,,0
4209,4209,Mercy High School,Our Lady of Mercy High School Loop,43.147915,-77.536581,,,,,,0
4215,4215,Dewey & Latta,COUNTY HWY 132 & DEWEY AVE,43.252278,-77.646683,,,,,,0
4216,4216,Sea Breeze Amusement Park,,43.23301,-77.543857,,,,,,0
4217,4217,Bishop Kearney High School,BISHOP KEARNEY CIR,43.201915,-77.57906,,,,,,0
4218,4218,Lac De Ville & Westfall,LAC DE VILLE BLVD,43.113618,-77.592748,,,,,,0
4222,4222,Veterans Outpatient Clinic,SAWGRASS DR,43.114483,-77.605787,,,,,,0
4235,4235,Rush Rhees Library,UNNAMED ST,43.128497,-77.627787,,,,,,0
4264,4264,Bay & Bay Towne Plaza,STATE HWY 404 & RAMP,43.191664,-77.502828,,,,,,0
4279,4279,Eastern Monroe Career Center,EASTERN MONROE CTR,43.105324,-77.458377,,,,,,0
4283,4283,Landing & Blossom,LANDING RD N & STATE RTE 941V,43.149215,-77.528212,,,,,,0
4284,4284,St Joseph Mother House,ST JOSEPH MOTHER HOUSE DR,43.103119,-77.530423,,,,,,0
4287,4287,Holy Childhood School,GROTON PKWY & CONNECTING RD,43.077869,-77.594119,,,,,,0
4288,4288,East Avon Park & Ride,UNNAMED ST & CONNECTING RD,42.908222,-77.708299,,,,,,0
4289,4289,E Henrietta & Route 251,STATE HWY 15A & RAMP,42.995481,-77.645793,,,,,,0
4291,4291,E Henrietta & Route 251,STATE HWY 15A & RAMP,42.995372,-77.645555,,,,,,0
4294,4294,Clarkson Highway Department,CLARKSON PARK - RIDE CIR,43.235579,-77.926421,,,,,,0
4296,4296,Pittsford Palmyra & Cuyler,STATE HWY 21 & CUYLER ST,43.063505,-77.231385,,,,,,0
4297,4297,Pittsford Palmyra & Ayrault,STATE HWY 31 & COUNTY HWY 21,43.077589,-77.477669,,,,,,0
4298,4298,Pittsford Palmyra & Mosley,STATE HWY 31 & UNNAMED ST,43.069244,-77.442704,,,,,,0
4299,4299,Pittsford Palmyra & William,STATE HWY 21 & WILLIAM ST,43.063694,-77.23099,,,,,,0
4308,4308,Calkins Health Commons,RED CREEK DR,43.067603,-77.629941,,,,,,0
4311,4311,Park Ridge Chemical Rehab Building,PARK RDG & UNNAMED ST,43.189444,-77.703889,,,,,,0
4312,4312,Rochester Tech Park Building 1,,43.152686,-77.734524,,,,,,0
4314,4314,Dunn Tower,DUNN TOWER DR,43.170486,-77.696516,,,,,,0
4316,4316,School Of The Arts,PRINCE ST & ERION CRES,43.15858,-77.590289,,,,,,0
4320,4320,Home Trends,,43.096774,-77.744206,,,,,,0
4321,4321,College & Goodman,COLLEGE AVE & GOODMAN ST N,43.158792,-77.58561,,,,,,0
4322,4322,College & Goodman,COLLEGE AVE & GOODMAN ST N,43.159018,-77.585512,,,,,,0
4347,4347,Strong Ties,,43.099796,-77.63213,,,,,,0
4357,4357,Concentrix Corporation,PARKING LOT,43.096554,-77.526417,,,,,,0
4359,4359,3240 Chili Ave,STATE HWY 33A & CHILI AVE,43.104259,-77.752276,,,,,,0
4360,4360,Clifford & Culver,CLIFFORD AVE & CULVER RD,43.176265,-77.557862,,,,,,0
4361,4361,Rochester Psych Rehab Ctr,UNNAMED ST & KNAB-TROUTMAN RD,43.124465,-77.609828,,,,,,0
4369,4369,Monroe & 962 Monroe,STATE HWY 31 & SHEPARD ST,43.140766,-77.58344,,,,,,0
4374,4374,W Henrietta & 2640 W Henrietta,STATE HWY 15 & W HENRIETTA RD,43.100279,-77.629969,,,,,,0
4377,4377,Elmgrove & 970 Elmgrove,ELMGROVE RD & COUNTY HWY 158,43.151624,-77.732492,,,,,,0
4386,4386,4560 Fairport Nine Mile Pt. Rd,NINE MILE POINT RD & EAGLESFIELD WAY,43.112466,-77.441624,,,,,,0
4388,4388,Douglass Campus,,43.179256,-77.564835,,,,,,0
4390,4390,Monroe Middle School,ALEXANDER ST,43.147758,-77.598161,,,,,,0
4470,4470,Franklin High School,NORTON ST,43.187012,-77.597432,,,,,,0
4471,4471,Jay & Verona,,43.161769,-77.623596,,,,,,0
4473,4473,Brown & Hertel,BROWN ST & HERTEL ST,43.152443,-77.633227,,,,,,0
4521,4521,Main & Union,MAIN ST E & UNION ST N,43.159643,-77.594762,,,,,,0
4526,4526,Affinity Orchard Place Shelter,,43.240679,-77.679079,,,,,,0
4527,4527,Lake & Opp Boxart,LAKE AVE & BOXART ST,43.226419,-77.626752,,,,,,0
4593,4593,Washington & Walnut,N WASHINGTON ST & COUNTY HWY 15,43.118128,-77.487455,,,,,,0
4594,4594,Chili & Chestnut Ridge,CHILI AVE & STATE HWY 33A,43.115605,-77.729289,,,,,,0
4598,4598,East Ridge High School,,43.204705,-77.556156,,,,,,0
4604,4604,Brockport-Spencerport & Opp Sherry,STATE HWY 31 & BROCKPORT SPENCERPORT RD,43.198233,-77.934073,,,,,,0
4605,4605,Ling & Opp 99 Ling,LING RD & BARRETT PKWY,43.263655,-77.630023,,,,,,0
4608,4608,Hill Haven Nursing Home,STATE HWY 404 & EMPIRE BLVD,43.179435,-77.508066,,,,,,0
4673,4673,Jefferson & Frontier Plaza,,43.087133,-77.600532,,,,,,0
4834,4834,College & Prince,COLLEGE AVE & PRINCE ST,43.160033,-77.588993,,,,,,0
4837,4837,1651 Arc Works,UNNAMED ST,43.161794,-77.670934,,,,,,0
4838,4838,Charlotte High School,UNNAMED ST,43.245928,-77.618134,,,,,,0
4839,4839,Pittsford Palmyra & Mill,STATE HWY 31 & PITTSFORD PALMYRA RD,43.075411,-77.468277,,,,,,0
4840,4840,Pittsford Palmyra & Kreag,STATE HWY 31 & PITTSFORD PALMYRA RD,43.073888,-77.461335,,,,,,0
4841,4841,Pittsford Palmyra & Mountain Rise,STATE HWY 31 & PITTSFORD PALMYRA RD,43.073442,-77.458943,,,,,,0
4842,4842,Pittsford Palmyra  Opp Southcross,PITTSFORD PALMYRA RD & STATE HWY 31,43.073098,-77.457249,,,,,,0
4843,4843,Pittsford Palmyra & Blackwatch,STATE ROUTE 31 & STATE HWY 31,43.070361,-77.447884,,,,,,0
4844,4844,Pittsford Palmyra & Southcross,PITTSFORD PALMYRA RD & SOUTHCROSS TRL,43.073209,-77.457071,,,,,,0
4846,4846,Pittsford Palmyra & Kreag,PITTSFORD PALMYRA RD & MOUNTAIN RISE,43.073995,-77.46059,,,,,,0
4847,4847,Monroe & S Main,MONROE AVE & N MAIN ST,43.091117,-77.516355,,,,,,0
4848,4848,Wilson Foundation,PARKING LOT,43.145742,-77.635574,,,,,,0
4855,4855,Breen/Lyons,UNNAMED ST & UNNAMED ST,43.103037,-77.522453,,,,,,0
4862,4862,Empire & 1517 Empire,STATE HWY 404 & EMPIRE BLVD,43.178641,-77.509777,,,,,,0
4863,4863,Empire & opp 1517 Empire,EMPIRE BLVD & STATE HWY 404,43.178498,-77.510134,,,,,,0
4864,4864,Main St & Pine Trl [HONEOYE FALLS],HONEOYE FALLS NO 6 RD & COUNTY HWY 94,42.949121,-77.60238,,,,,,0
4866,4866,Jay & State,JAY ST & STATE ST,43.162997,-77.621718,,,,,,0
4869,4869,RTS Driveway,MAIN ST E & MUSTARD ST,43.161077,-77.575092,,,,,,0
4870,4870,RIT Barnes & Noble,,43.092018,-77.655168,,,,,,0
4871,4871,John & Perkins Green,,43.086146,-77.657317,,,,,,0
4872,4872,Wiltsie & John,WILTSIE DR,43.083302,-77.65958,,,,,,0
4873,4873,Wiltsie & Andrews,WILTSIE DR & ANDREWS MEMORIAL DR,43.083231,-77.664434,,,,,,0
4875,4875,Park Point North,,43.092374,-77.658401,,,,,,0
4877,4877,Marshall opp Waltham,MARSHALL RD & MEETING HOUSE DR,43.117221,-77.714884,,,,,,0
4879,4879,RIT Lot K Southbound,ANDREWS MEMORIAL DR,43.086069,-77.666076,,,,,,0
4894,4894,Greece Ridge Mall Opp Entrance 6,,43.205696,-77.6955,,,,,,0
4895,4895,Empire & Helendale,,43.176719,-77.545512,,,,,,0
4897,4897,W Henrietta & 3150 W Henrietta,STATE HWY 15 & UNNAMED ST,43.089385,-77.635428,,,,,,0
4902,4902,Monroe & Alexander,,43.149061,-77.597871,,,,,,0
4903,4903,Clinton Crossings Building C,,43.114487,-77.594596,,,,,,0
4904,4904,Clinton Crossings Building D,,43.11463,-77.593485,,,,,,0
4910,4910,Portland & Staples,PORTLAND AVE,43.196437,-77.584777,,,,,,0
4911,4911,Genesee & Valley Court Apartments,,43.126948,-77.638152,,,,,,0
4912,4912,Penfield & Opp Panorama Plaza,,43.134552,-77.494847,,,,,,0
4913,4913,Genesee & opp Congress,,43.129178,-77.636734,,,,,,0
4915,4915,Elmwood & Wilson,,43.123774,-77.631576,,,,,,0
4917,4917,Mt. Hope & 1372 Mt. Hope,,43.123351,-77.618073,,,,,,0
4919,4919,Diamond Contract Manufacturing,,43.080278,-77.647778,,,,,,0
4920,4920,Penfield & Opp Willow Pond,,43.13096,-77.450767,,,,,,0
4921,4921,Penfield & Baird,,43.131346,-77.463863,,,,,,0
4922,4922,Penfield & Opp Hillcrest,,43.131403,-77.468743,,,,,,0
4930,4930,Ridge & 1736 Ridge,,43.200898,-77.570799,,,,,,0
4932,4932,Chestnut & 61 Chestnut,,43.158196,-77.602494,,,,,,0
4933,4933,Dewey & Lexington,,43.17867,-77.639488,,,,,,0
4938,4938,E Main & Dunning,,43.212833,-77.425556,,,,,,0
4939,4939,Ridge & Town of Webster,,43.20927,-77.457821,,,,,,0
4943,4943,Main & opp Minges,,43.161955,-77.582257,,,,,,0
4945,4945,Chilli & Pearlwood,,43.138173,-77.672292,,,,,,0
4946,4946,Genesee Pk & 69 Genesee Pk,,43.126365,-77.640828,,,,,,0
4947,4947,Elmwood Loop,,43.125016,-77.635395,,,,,,0
4949,4949,Chilli & Archer,,43.113765,-77.732815,,,,,,0
4951,4951,Chilli & Mercedes,,43.109885,-77.74059,,,,,,0
4952,4952,Jay & Grape,,43.159474,-77.628723,,,,,,0
4955,4955,Lake Ave & Kodak,,43.197306,-77.628083,,,,,,0
4963,4963,Lake & Harding,,43.224073,-77.627096,,,,,,0
